burned;dim;empty;finalTime;forest;simulations
18;100;0.7;100;2968;"10_execution_dim_100_empty_0.7_"
1;100;0.7;100;2996;"11_execution_dim_100_empty_0.7_"
3;100;0.7;100;2934;"12_execution_dim_100_empty_0.7_"
1;100;0.7;100;3028;"13_execution_dim_100_empty_0.7_"
2;100;0.7;100;3009;"14_execution_dim_100_empty_0.7_"
3;100;0.7;100;3024;"15_execution_dim_100_empty_0.7_"
15;100;0.7;100;2923;"16_execution_dim_100_empty_0.7_"
16;100;0.7;100;2948;"17_execution_dim_100_empty_0.7_"
4;100;0.7;100;2988;"18_execution_dim_100_empty_0.7_"
5;100;0.7;100;2967;"19_execution_dim_100_empty_0.7_"
10;100;0.7;100;2971;"20_execution_dim_100_empty_0.7_"
6;100;0.7;100;3057;"21_execution_dim_100_empty_0.7_"
4;100;0.7;100;2977;"22_execution_dim_100_empty_0.7_"
5;100;0.7;100;2994;"23_execution_dim_100_empty_0.7_"
1;100;0.7;100;2969;"24_execution_dim_100_empty_0.7_"
4;100;0.7;100;2963;"25_execution_dim_100_empty_0.7_"
2;100;0.7;100;3062;"26_execution_dim_100_empty_0.7_"
1;100;0.7;100;2947;"27_execution_dim_100_empty_0.7_"
7;100;0.7;100;2977;"28_execution_dim_100_empty_0.7_"
3;100;0.7;100;2978;"29_execution_dim_100_empty_0.7_"
6;100;0.7;100;2977;"30_execution_dim_100_empty_0.7_"
12;100;0.7;100;2954;"31_execution_dim_100_empty_0.7_"
2;100;0.7;100;3012;"32_execution_dim_100_empty_0.7_"
6;100;0.7;100;2923;"33_execution_dim_100_empty_0.7_"
1;100;0.7;100;2943;"34_execution_dim_100_empty_0.7_"
2;100;0.7;100;2954;"35_execution_dim_100_empty_0.7_"
2;100;0.7;100;2902;"36_execution_dim_100_empty_0.7_"
1;100;0.7;100;3010;"37_execution_dim_100_empty_0.7_"
1;100;0.7;100;2967;"38_execution_dim_100_empty_0.7_"
2;100;0.7;100;3057;"39_execution_dim_100_empty_0.7_"
2;100;0.7;100;2998;"40_execution_dim_100_empty_0.7_"
3;100;0.7;100;3017;"41_execution_dim_100_empty_0.7_"
1;100;0.7;100;2942;"42_execution_dim_100_empty_0.7_"
1;100;0.7;100;3048;"43_execution_dim_100_empty_0.7_"
4;100;0.7;100;2917;"44_execution_dim_100_empty_0.7_"
2;100;0.7;100;3065;"45_execution_dim_100_empty_0.7_"
3;100;0.7;100;3009;"46_execution_dim_100_empty_0.7_"
2;100;0.7;100;3074;"47_execution_dim_100_empty_0.7_"
7;100;0.7;100;2985;"48_execution_dim_100_empty_0.7_"
6;100;0.7;100;3023;"49_execution_dim_100_empty_0.7_"
2;100;0.7;100;2963;"50_execution_dim_100_empty_0.7_"
6;100;0.72;100;2811;"1_execution_dim_100_empty_0.72_"
5;100;0.72;100;2785;"2_execution_dim_100_empty_0.72_"
1;100;0.72;100;2753;"3_execution_dim_100_empty_0.72_"
9;100;0.72;100;2775;"4_execution_dim_100_empty_0.72_"
1;100;0.72;100;2787;"5_execution_dim_100_empty_0.72_"
1;100;0.72;100;2796;"6_execution_dim_100_empty_0.72_"
6;100;0.72;100;2747;"7_execution_dim_100_empty_0.72_"
8;100;0.72;100;2815;"8_execution_dim_100_empty_0.72_"
2;100;0.72;100;2845;"9_execution_dim_100_empty_0.72_"
6;100;0.72;100;2818;"10_execution_dim_100_empty_0.72_"
2;100;0.72;100;2817;"11_execution_dim_100_empty_0.72_"
2;100;0.72;100;2702;"12_execution_dim_100_empty_0.72_"
1;100;0.72;100;2777;"13_execution_dim_100_empty_0.72_"
1;100;0.72;100;2795;"14_execution_dim_100_empty_0.72_"
2;100;0.72;100;2804;"15_execution_dim_100_empty_0.72_"
8;100;0.72;100;2720;"16_execution_dim_100_empty_0.72_"
1;100;0.72;100;2785;"17_execution_dim_100_empty_0.72_"
10;100;0.72;100;2797;"18_execution_dim_100_empty_0.72_"
3;100;0.72;100;2823;"19_execution_dim_100_empty_0.72_"
4;100;0.72;100;2765;"20_execution_dim_100_empty_0.72_"
1;100;0.72;100;2801;"21_execution_dim_100_empty_0.72_"
8;100;0.72;100;2843;"22_execution_dim_100_empty_0.72_"
4;100;0.72;100;2852;"23_execution_dim_100_empty_0.72_"
9;100;0.72;100;2794;"24_execution_dim_100_empty_0.72_"
5;100;0.72;100;2751;"25_execution_dim_100_empty_0.72_"
1;100;0.72;100;2801;"26_execution_dim_100_empty_0.72_"
3;100;0.72;100;2846;"27_execution_dim_100_empty_0.72_"
6;100;0.72;100;2769;"28_execution_dim_100_empty_0.72_"
2;100;0.72;100;2872;"29_execution_dim_100_empty_0.72_"
8;100;0.72;100;2773;"30_execution_dim_100_empty_0.72_"
3;100;0.72;100;2838;"31_execution_dim_100_empty_0.72_"
1;100;0.72;100;2713;"32_execution_dim_100_empty_0.72_"
4;100;0.72;100;2870;"33_execution_dim_100_empty_0.72_"
1;100;0.72;100;2709;"34_execution_dim_100_empty_0.72_"
7;100;0.72;100;2805;"35_execution_dim_100_empty_0.72_"
2;100;0.72;100;2796;"36_execution_dim_100_empty_0.72_"
11;100;0.72;100;2785;"37_execution_dim_100_empty_0.72_"
3;100;0.72;100;2818;"38_execution_dim_100_empty_0.72_"
7;100;0.72;100;2789;"39_execution_dim_100_empty_0.72_"
11;100;0.72;100;2778;"40_execution_dim_100_empty_0.72_"
9;100;0.72;100;2820;"41_execution_dim_100_empty_0.72_"
4;100;0.72;100;2851;"42_execution_dim_100_empty_0.72_"
2;100;0.72;100;2819;"43_execution_dim_100_empty_0.72_"
2;100;0.72;100;2829;"44_execution_dim_100_empty_0.72_"
1;100;0.72;100;2727;"45_execution_dim_100_empty_0.72_"
8;100;0.72;100;2822;"46_execution_dim_100_empty_0.72_"
1;100;0.72;100;2832;"47_execution_dim_100_empty_0.72_"
1;100;0.72;100;2809;"48_execution_dim_100_empty_0.72_"
2;100;0.72;100;2811;"49_execution_dim_100_empty_0.72_"
3;100;0.72;100;2820;"50_execution_dim_100_empty_0.72_"
3;100;0.74;100;2580;"1_execution_dim_100_empty_0.74_"
4;100;0.74;100;2649;"2_execution_dim_100_empty_0.74_"
8;100;0.74;100;2610;"3_execution_dim_100_empty_0.74_"
2;100;0.74;100;2589;"4_execution_dim_100_empty_0.74_"
2;100;0.74;100;2574;"5_execution_dim_100_empty_0.74_"
4;100;0.74;100;2546;"6_execution_dim_100_empty_0.74_"
2;100;0.74;100;2591;"7_execution_dim_100_empty_0.74_"
3;100;0.74;100;2590;"8_execution_dim_100_empty_0.74_"
4;100;0.74;100;2590;"9_execution_dim_100_empty_0.74_"
6;100;0.74;100;2651;"10_execution_dim_100_empty_0.74_"
2;100;0.74;100;2615;"11_execution_dim_100_empty_0.74_"
6;100;0.74;100;2634;"12_execution_dim_100_empty_0.74_"
2;100;0.74;100;2643;"13_execution_dim_100_empty_0.74_"
10;100;0.74;100;2554;"14_execution_dim_100_empty_0.74_"
16;100;0.74;100;2538;"15_execution_dim_100_empty_0.74_"
4;100;0.74;100;2626;"16_execution_dim_100_empty_0.74_"
1;100;0.74;100;2647;"17_execution_dim_100_empty_0.74_"
1;100;0.74;100;2624;"18_execution_dim_100_empty_0.74_"
1;100;0.74;100;2562;"19_execution_dim_100_empty_0.74_"
9;100;0.74;100;2570;"20_execution_dim_100_empty_0.74_"
4;100;0.74;100;2532;"21_execution_dim_100_empty_0.74_"
5;100;0.74;100;2653;"22_execution_dim_100_empty_0.74_"
22;100;0.74;100;2629;"23_execution_dim_100_empty_0.74_"
1;100;0.74;100;2546;"24_execution_dim_100_empty_0.74_"
1;100;0.74;100;2598;"25_execution_dim_100_empty_0.74_"
1;100;0.74;100;2604;"26_execution_dim_100_empty_0.74_"
1;100;0.74;100;2616;"27_execution_dim_100_empty_0.74_"
3;100;0.74;100;2525;"28_execution_dim_100_empty_0.74_"
7;100;0.74;100;2529;"29_execution_dim_100_empty_0.74_"
2;100;0.74;100;2643;"30_execution_dim_100_empty_0.74_"
1;100;0.74;100;2598;"31_execution_dim_100_empty_0.74_"
4;100;0.74;100;2584;"32_execution_dim_100_empty_0.74_"
5;100;0.74;100;2541;"33_execution_dim_100_empty_0.74_"
1;100;0.74;100;2552;"34_execution_dim_100_empty_0.74_"
3;100;0.74;100;2574;"35_execution_dim_100_empty_0.74_"
1;100;0.74;100;2568;"36_execution_dim_100_empty_0.74_"
4;100;0.74;100;2610;"37_execution_dim_100_empty_0.74_"
6;100;0.74;100;2598;"38_execution_dim_100_empty_0.74_"
3;100;0.74;100;2601;"39_execution_dim_100_empty_0.74_"
12;100;0.74;100;2559;"40_execution_dim_100_empty_0.74_"
1;100;0.74;100;2657;"41_execution_dim_100_empty_0.74_"
9;100;0.74;100;2620;"42_execution_dim_100_empty_0.74_"
7;100;0.74;100;2588;"43_execution_dim_100_empty_0.74_"
6;100;0.74;100;2571;"44_execution_dim_100_empty_0.74_"
2;100;0.74;100;2595;"45_execution_dim_100_empty_0.74_"
2;100;0.74;100;2570;"46_execution_dim_100_empty_0.74_"
4;100;0.74;100;2612;"47_execution_dim_100_empty_0.74_"
3;100;0.74;100;2522;"48_execution_dim_100_empty_0.74_"
7;100;0.74;100;2563;"49_execution_dim_100_empty_0.74_"
2;100;0.74;100;2633;"50_execution_dim_100_empty_0.74_"
1;100;0.76;100;2367;"1_execution_dim_100_empty_0.76_"
2;100;0.76;100;2364;"2_execution_dim_100_empty_0.76_"
1;100;0.76;100;2318;"3_execution_dim_100_empty_0.76_"
12;100;0.76;100;2334;"4_execution_dim_100_empty_0.76_"
2;100;0.76;100;2357;"5_execution_dim_100_empty_0.76_"
5;100;0.76;100;2384;"6_execution_dim_100_empty_0.76_"
4;100;0.76;100;2430;"7_execution_dim_100_empty_0.76_"
1;100;0.76;100;2382;"8_execution_dim_100_empty_0.76_"
1;100;0.76;100;2372;"9_execution_dim_100_empty_0.76_"
4;100;0.76;100;2419;"10_execution_dim_100_empty_0.76_"
2;100;0.76;100;2456;"11_execution_dim_100_empty_0.76_"
2;100;0.76;100;2384;"12_execution_dim_100_empty_0.76_"
1;100;0.76;100;2417;"13_execution_dim_100_empty_0.76_"
1;100;0.76;100;2336;"14_execution_dim_100_empty_0.76_"
1;100;0.76;100;2367;"15_execution_dim_100_empty_0.76_"
4;100;0.76;100;2384;"16_execution_dim_100_empty_0.76_"
1;100;0.76;100;2353;"17_execution_dim_100_empty_0.76_"
2;100;0.76;100;2391;"18_execution_dim_100_empty_0.76_"
1;100;0.76;100;2439;"19_execution_dim_100_empty_0.76_"
6;100;0.76;100;2358;"20_execution_dim_100_empty_0.76_"
3;100;0.76;100;2385;"21_execution_dim_100_empty_0.76_"
1;100;0.76;100;2378;"22_execution_dim_100_empty_0.76_"
1;100;0.76;100;2433;"23_execution_dim_100_empty_0.76_"
1;100;0.76;100;2398;"24_execution_dim_100_empty_0.76_"
2;100;0.76;100;2410;"25_execution_dim_100_empty_0.76_"
5;100;0.76;100;2385;"26_execution_dim_100_empty_0.76_"
2;100;0.76;100;2370;"27_execution_dim_100_empty_0.76_"
1;100;0.76;100;2454;"28_execution_dim_100_empty_0.76_"
1;100;0.76;100;2423;"29_execution_dim_100_empty_0.76_"
6;100;0.76;100;2338;"30_execution_dim_100_empty_0.76_"
1;100;0.76;100;2377;"31_execution_dim_100_empty_0.76_"
2;100;0.76;100;2265;"32_execution_dim_100_empty_0.76_"
3;100;0.76;100;2366;"33_execution_dim_100_empty_0.76_"
2;100;0.76;100;2363;"34_execution_dim_100_empty_0.76_"
1;100;0.76;100;2346;"35_execution_dim_100_empty_0.76_"
2;100;0.76;100;2365;"36_execution_dim_100_empty_0.76_"
3;100;0.76;100;2443;"37_execution_dim_100_empty_0.76_"
6;100;0.76;100;2370;"38_execution_dim_100_empty_0.76_"
3;100;0.76;100;2408;"39_execution_dim_100_empty_0.76_"
1;100;0.76;100;2389;"40_execution_dim_100_empty_0.76_"
5;100;0.76;100;2442;"41_execution_dim_100_empty_0.76_"
1;100;0.76;100;2454;"42_execution_dim_100_empty_0.76_"
18;100;0.76;100;2430;"43_execution_dim_100_empty_0.76_"
1;100;0.76;100;2382;"44_execution_dim_100_empty_0.76_"
11;100;0.76;100;2333;"45_execution_dim_100_empty_0.76_"
1;100;0.76;100;2376;"46_execution_dim_100_empty_0.76_"
3;100;0.76;100;2445;"47_execution_dim_100_empty_0.76_"
1;100;0.76;100;2406;"48_execution_dim_100_empty_0.76_"
1;100;0.76;100;2400;"49_execution_dim_100_empty_0.76_"
6;100;0.76;100;2329;"50_execution_dim_100_empty_0.76_"
1;100;0.78;100;2197;"1_execution_dim_100_empty_0.78_"
4;100;0.78;100;2241;"2_execution_dim_100_empty_0.78_"
6;100;0.78;100;2238;"3_execution_dim_100_empty_0.78_"
1;100;0.78;100;2198;"4_execution_dim_100_empty_0.78_"
2;100;0.78;100;2198;"5_execution_dim_100_empty_0.78_"
5;100;0.78;100;2288;"6_execution_dim_100_empty_0.78_"
1;100;0.78;100;2196;"7_execution_dim_100_empty_0.78_"
2;100;0.78;100;2222;"8_execution_dim_100_empty_0.78_"
2;100;0.78;100;2127;"9_execution_dim_100_empty_0.78_"
2;100;0.78;100;2234;"10_execution_dim_100_empty_0.78_"
3;100;0.78;100;2186;"11_execution_dim_100_empty_0.78_"
5;100;0.78;100;2156;"12_execution_dim_100_empty_0.78_"
7;100;0.78;100;2271;"13_execution_dim_100_empty_0.78_"
1;100;0.78;100;2274;"14_execution_dim_100_empty_0.78_"
5;100;0.78;100;2238;"15_execution_dim_100_empty_0.78_"
1;100;0.78;100;2154;"16_execution_dim_100_empty_0.78_"
1;100;0.78;100;2197;"17_execution_dim_100_empty_0.78_"
1;100;0.78;100;2145;"18_execution_dim_100_empty_0.78_"
2;100;0.78;100;2197;"19_execution_dim_100_empty_0.78_"
7;100;0.78;100;2228;"20_execution_dim_100_empty_0.78_"
6;100;0.78;100;2218;"21_execution_dim_100_empty_0.78_"
2;100;0.78;100;2214;"22_execution_dim_100_empty_0.78_"
1;100;0.78;100;2208;"23_execution_dim_100_empty_0.78_"
2;100;0.78;100;2259;"24_execution_dim_100_empty_0.78_"
1;100;0.78;100;2231;"25_execution_dim_100_empty_0.78_"
1;100;0.78;100;2295;"26_execution_dim_100_empty_0.78_"
1;100;0.78;100;2258;"27_execution_dim_100_empty_0.78_"
1;100;0.78;100;2209;"28_execution_dim_100_empty_0.78_"
1;100;0.78;100;2189;"29_execution_dim_100_empty_0.78_"
2;100;0.78;100;2146;"30_execution_dim_100_empty_0.78_"
3;100;0.78;100;2190;"31_execution_dim_100_empty_0.78_"
5;100;0.78;100;2244;"32_execution_dim_100_empty_0.78_"
1;100;0.78;100;2138;"33_execution_dim_100_empty_0.78_"
1;100;0.78;100;2196;"34_execution_dim_100_empty_0.78_"
3;100;0.78;100;2240;"35_execution_dim_100_empty_0.78_"
5;100;0.78;100;2239;"36_execution_dim_100_empty_0.78_"
2;100;0.78;100;2162;"37_execution_dim_100_empty_0.78_"
2;100;0.78;100;2140;"38_execution_dim_100_empty_0.78_"
1;100;0.78;100;2161;"39_execution_dim_100_empty_0.78_"
2;100;0.78;100;2250;"40_execution_dim_100_empty_0.78_"
1;100;0.78;100;2098;"41_execution_dim_100_empty_0.78_"
1;100;0.78;100;2155;"42_execution_dim_100_empty_0.78_"
1;100;0.78;100;2243;"43_execution_dim_100_empty_0.78_"
6;100;0.78;100;2201;"44_execution_dim_100_empty_0.78_"
1;100;0.78;100;2151;"45_execution_dim_100_empty_0.78_"
1;100;0.78;100;2218;"46_execution_dim_100_empty_0.78_"
1;100;0.78;100;2122;"47_execution_dim_100_empty_0.78_"
1;100;0.78;100;2193;"48_execution_dim_100_empty_0.78_"
1;100;0.78;100;2162;"49_execution_dim_100_empty_0.78_"
2;100;0.78;100;2221;"50_execution_dim_100_empty_0.78_"
1;100;0.8;100;2007;"1_execution_dim_100_empty_0.8_"
2;100;0.8;100;1961;"2_execution_dim_100_empty_0.8_"
6;100;0.8;100;1910;"3_execution_dim_100_empty_0.8_"
1;100;0.8;100;2011;"4_execution_dim_100_empty_0.8_"
4;100;0.8;100;2028;"5_execution_dim_100_empty_0.8_"
1;100;0.8;100;2028;"6_execution_dim_100_empty_0.8_"
1;100;0.8;100;1953;"7_execution_dim_100_empty_0.8_"
3;100;0.8;100;1969;"8_execution_dim_100_empty_0.8_"
2;100;0.8;100;2000;"9_execution_dim_100_empty_0.8_"
4;100;0.8;100;2003;"10_execution_dim_100_empty_0.8_"
4;100;0.8;100;2018;"11_execution_dim_100_empty_0.8_"
1;100;0.8;100;2014;"12_execution_dim_100_empty_0.8_"
3;100;0.8;100;2058;"13_execution_dim_100_empty_0.8_"
1;100;0.8;100;1988;"14_execution_dim_100_empty_0.8_"
1;100;0.8;100;1954;"15_execution_dim_100_empty_0.8_"
5;100;0.8;100;1949;"16_execution_dim_100_empty_0.8_"
13;100;0.8;100;1979;"17_execution_dim_100_empty_0.8_"
5;100;0.8;100;1981;"18_execution_dim_100_empty_0.8_"
4;100;0.8;100;2028;"19_execution_dim_100_empty_0.8_"
1;100;0.8;100;2012;"20_execution_dim_100_empty_0.8_"
2;100;0.8;100;2023;"21_execution_dim_100_empty_0.8_"
2;100;0.8;100;1999;"22_execution_dim_100_empty_0.8_"
6;100;0.8;100;1997;"23_execution_dim_100_empty_0.8_"
1;100;0.8;100;2028;"24_execution_dim_100_empty_0.8_"
1;100;0.8;100;2036;"25_execution_dim_100_empty_0.8_"
1;100;0.8;100;1997;"26_execution_dim_100_empty_0.8_"
7;100;0.8;100;1965;"27_execution_dim_100_empty_0.8_"
1;100;0.8;100;1908;"28_execution_dim_100_empty_0.8_"
2;100;0.8;100;2000;"29_execution_dim_100_empty_0.8_"
1;100;0.8;100;1952;"30_execution_dim_100_empty_0.8_"
1;100;0.8;100;1978;"31_execution_dim_100_empty_0.8_"
3;100;0.8;100;2032;"32_execution_dim_100_empty_0.8_"
3;100;0.8;100;2013;"33_execution_dim_100_empty_0.8_"
3;100;0.8;100;1928;"34_execution_dim_100_empty_0.8_"
1;100;0.8;100;1974;"35_execution_dim_100_empty_0.8_"
1;100;0.8;100;1993;"36_execution_dim_100_empty_0.8_"
1;100;0.8;100;2027;"37_execution_dim_100_empty_0.8_"
4;100;0.8;100;2043;"38_execution_dim_100_empty_0.8_"
1;100;0.8;100;1994;"39_execution_dim_100_empty_0.8_"
1;100;0.8;100;2027;"40_execution_dim_100_empty_0.8_"
1;100;0.8;100;1997;"41_execution_dim_100_empty_0.8_"
2;100;0.8;100;2031;"42_execution_dim_100_empty_0.8_"
1;100;0.8;100;2052;"43_execution_dim_100_empty_0.8_"
3;100;0.8;100;1936;"44_execution_dim_100_empty_0.8_"
3;100;0.8;100;2012;"45_execution_dim_100_empty_0.8_"
4;100;0.8;100;1956;"46_execution_dim_100_empty_0.8_"
7;100;0.8;100;2030;"47_execution_dim_100_empty_0.8_"
1;100;0.8;100;2069;"48_execution_dim_100_empty_0.8_"
4;100;0.8;100;2057;"49_execution_dim_100_empty_0.8_"
3;100;0.8;100;1985;"50_execution_dim_100_empty_0.8_"
2;100;0.82;100;1819;"1_execution_dim_100_empty_0.82_"
5;100;0.82;100;1788;"2_execution_dim_100_empty_0.82_"
2;100;0.82;100;1801;"3_execution_dim_100_empty_0.82_"
1;100;0.82;100;1799;"4_execution_dim_100_empty_0.82_"
2;100;0.82;100;1747;"5_execution_dim_100_empty_0.82_"
3;100;0.82;100;1799;"6_execution_dim_100_empty_0.82_"
2;100;0.82;100;1792;"7_execution_dim_100_empty_0.82_"
1;100;0.82;100;1850;"8_execution_dim_100_empty_0.82_"
4;100;0.82;100;1759;"9_execution_dim_100_empty_0.82_"
3;100;0.82;100;1742;"10_execution_dim_100_empty_0.82_"
1;100;0.82;100;1801;"11_execution_dim_100_empty_0.82_"
5;100;0.82;100;1830;"12_execution_dim_100_empty_0.82_"
1;100;0.82;100;1841;"13_execution_dim_100_empty_0.82_"
1;100;0.82;100;1830;"14_execution_dim_100_empty_0.82_"
2;100;0.82;100;1740;"15_execution_dim_100_empty_0.82_"
2;100;0.82;100;1760;"16_execution_dim_100_empty_0.82_"
6;100;0.82;100;1757;"17_execution_dim_100_empty_0.82_"
1;100;0.82;100;1825;"18_execution_dim_100_empty_0.82_"
1;100;0.82;100;1811;"19_execution_dim_100_empty_0.82_"
3;100;0.82;100;1737;"20_execution_dim_100_empty_0.82_"
1;100;0.82;100;1826;"21_execution_dim_100_empty_0.82_"
1;100;0.82;100;1798;"22_execution_dim_100_empty_0.82_"
2;100;0.82;100;1836;"23_execution_dim_100_empty_0.82_"
1;100;0.82;100;1766;"24_execution_dim_100_empty_0.82_"
8;100;0.82;100;1763;"25_execution_dim_100_empty_0.82_"
1;100;0.82;100;1816;"26_execution_dim_100_empty_0.82_"
3;100;0.82;100;1777;"27_execution_dim_100_empty_0.82_"
1;100;0.82;100;1797;"28_execution_dim_100_empty_0.82_"
1;100;0.82;100;1764;"29_execution_dim_100_empty_0.82_"
2;100;0.82;100;1819;"30_execution_dim_100_empty_0.82_"
5;100;0.82;100;1787;"31_execution_dim_100_empty_0.82_"
1;100;0.82;100;1743;"32_execution_dim_100_empty_0.82_"
2;100;0.82;100;1836;"33_execution_dim_100_empty_0.82_"
1;100;0.82;100;1798;"34_execution_dim_100_empty_0.82_"
5;100;0.82;100;1805;"35_execution_dim_100_empty_0.82_"
2;100;0.82;100;1798;"36_execution_dim_100_empty_0.82_"
3;100;0.82;100;1806;"37_execution_dim_100_empty_0.82_"
1;100;0.82;100;1784;"38_execution_dim_100_empty_0.82_"
6;100;0.82;100;1742;"39_execution_dim_100_empty_0.82_"
1;100;0.82;100;1765;"40_execution_dim_100_empty_0.82_"
5;100;0.82;100;1745;"41_execution_dim_100_empty_0.82_"
2;100;0.82;100;1743;"42_execution_dim_100_empty_0.82_"
3;100;0.82;100;1798;"43_execution_dim_100_empty_0.82_"
1;100;0.82;100;1821;"44_execution_dim_100_empty_0.82_"
4;100;0.82;100;1833;"45_execution_dim_100_empty_0.82_"
1;100;0.82;100;1773;"46_execution_dim_100_empty_0.82_"
3;100;0.82;100;1719;"47_execution_dim_100_empty_0.82_"
7;100;0.82;100;1885;"48_execution_dim_100_empty_0.82_"
1;100;0.82;100;1802;"49_execution_dim_100_empty_0.82_"
1;100;0.82;100;1804;"50_execution_dim_100_empty_0.82_"
2;100;0.84;100;1630;"1_execution_dim_100_empty_0.84_"
4;100;0.84;100;1589;"2_execution_dim_100_empty_0.84_"
2;100;0.84;100;1521;"3_execution_dim_100_empty_0.84_"
1;100;0.84;100;1656;"4_execution_dim_100_empty_0.84_"
1;100;0.84;100;1559;"5_execution_dim_100_empty_0.84_"
1;100;0.84;100;1593;"6_execution_dim_100_empty_0.84_"
1;100;0.84;100;1621;"7_execution_dim_100_empty_0.84_"
1;100;0.84;100;1610;"8_execution_dim_100_empty_0.84_"
1;100;0.84;100;1601;"9_execution_dim_100_empty_0.84_"
1;100;0.84;100;1570;"10_execution_dim_100_empty_0.84_"
2;100;0.84;100;1637;"11_execution_dim_100_empty_0.84_"
1;100;0.84;100;1553;"12_execution_dim_100_empty_0.84_"
1;100;0.84;100;1592;"13_execution_dim_100_empty_0.84_"
2;100;0.84;100;1678;"14_execution_dim_100_empty_0.84_"
2;100;0.84;100;1625;"15_execution_dim_100_empty_0.84_"
1;100;0.84;100;1683;"16_execution_dim_100_empty_0.84_"
1;100;0.84;100;1599;"17_execution_dim_100_empty_0.84_"
1;100;0.84;100;1633;"18_execution_dim_100_empty_0.84_"
1;100;0.84;100;1566;"19_execution_dim_100_empty_0.84_"
4;100;0.84;100;1551;"20_execution_dim_100_empty_0.84_"
1;100;0.84;100;1628;"21_execution_dim_100_empty_0.84_"
9;100;0.84;100;1588;"22_execution_dim_100_empty_0.84_"
1;100;0.84;100;1618;"23_execution_dim_100_empty_0.84_"
1;100;0.84;100;1606;"24_execution_dim_100_empty_0.84_"
6;100;0.84;100;1584;"25_execution_dim_100_empty_0.84_"
3;100;0.84;100;1584;"26_execution_dim_100_empty_0.84_"
1;100;0.84;100;1598;"27_execution_dim_100_empty_0.84_"
5;100;0.84;100;1576;"28_execution_dim_100_empty_0.84_"
1;100;0.84;100;1595;"29_execution_dim_100_empty_0.84_"
3;100;0.84;100;1648;"30_execution_dim_100_empty_0.84_"
3;100;0.84;100;1578;"31_execution_dim_100_empty_0.84_"
1;100;0.84;100;1501;"32_execution_dim_100_empty_0.84_"
2;100;0.84;100;1671;"33_execution_dim_100_empty_0.84_"
2;100;0.84;100;1577;"34_execution_dim_100_empty_0.84_"
1;100;0.84;100;1656;"35_execution_dim_100_empty_0.84_"
3;100;0.84;100;1578;"36_execution_dim_100_empty_0.84_"
1;100;0.84;100;1635;"37_execution_dim_100_empty_0.84_"
1;100;0.84;100;1652;"38_execution_dim_100_empty_0.84_"
1;100;0.84;100;1627;"39_execution_dim_100_empty_0.84_"
1;100;0.84;100;1551;"40_execution_dim_100_empty_0.84_"
1;100;0.84;100;1645;"41_execution_dim_100_empty_0.84_"
3;100;0.84;100;1698;"42_execution_dim_100_empty_0.84_"
1;100;0.84;100;1568;"43_execution_dim_100_empty_0.84_"
6;100;0.84;100;1590;"44_execution_dim_100_empty_0.84_"
1;100;0.84;100;1643;"45_execution_dim_100_empty_0.84_"
2;100;0.84;100;1613;"46_execution_dim_100_empty_0.84_"
2;100;0.84;100;1536;"47_execution_dim_100_empty_0.84_"
1;100;0.84;100;1548;"48_execution_dim_100_empty_0.84_"
1;100;0.84;100;1632;"49_execution_dim_100_empty_0.84_"
3;100;0.84;100;1531;"50_execution_dim_100_empty_0.84_"
1;100;0.86;100;1419;"1_execution_dim_100_empty_0.86_"
2;100;0.86;100;1387;"2_execution_dim_100_empty_0.86_"
2;100;0.86;100;1389;"3_execution_dim_100_empty_0.86_"
1;100;0.86;100;1371;"4_execution_dim_100_empty_0.86_"
2;100;0.86;100;1399;"5_execution_dim_100_empty_0.86_"
3;100;0.86;100;1443;"6_execution_dim_100_empty_0.86_"
3;100;0.86;100;1343;"7_execution_dim_100_empty_0.86_"
3;100;0.86;100;1419;"8_execution_dim_100_empty_0.86_"
1;100;0.86;100;1448;"9_execution_dim_100_empty_0.86_"
4;100;0.86;100;1416;"10_execution_dim_100_empty_0.86_"
1;100;0.86;100;1433;"11_execution_dim_100_empty_0.86_"
4;100;0.86;100;1438;"12_execution_dim_100_empty_0.86_"
1;100;0.86;100;1391;"13_execution_dim_100_empty_0.86_"
5;100;0.86;100;1370;"14_execution_dim_100_empty_0.86_"
1;100;0.86;100;1377;"15_execution_dim_100_empty_0.86_"
1;100;0.86;100;1392;"16_execution_dim_100_empty_0.86_"
2;100;0.86;100;1384;"17_execution_dim_100_empty_0.86_"
2;100;0.86;100;1398;"18_execution_dim_100_empty_0.86_"
2;100;0.86;100;1382;"19_execution_dim_100_empty_0.86_"
1;100;0.86;100;1370;"20_execution_dim_100_empty_0.86_"
1;100;0.86;100;1370;"21_execution_dim_100_empty_0.86_"
2;100;0.86;100;1382;"22_execution_dim_100_empty_0.86_"
1;100;0.86;100;1420;"23_execution_dim_100_empty_0.86_"
4;100;0.86;100;1379;"24_execution_dim_100_empty_0.86_"
3;100;0.86;100;1412;"25_execution_dim_100_empty_0.86_"
2;100;0.86;100;1420;"26_execution_dim_100_empty_0.86_"
5;100;0.86;100;1456;"27_execution_dim_100_empty_0.86_"
1;100;0.86;100;1377;"28_execution_dim_100_empty_0.86_"
1;100;0.86;100;1420;"29_execution_dim_100_empty_0.86_"
2;100;0.86;100;1419;"30_execution_dim_100_empty_0.86_"
1;100;0.86;100;1419;"31_execution_dim_100_empty_0.86_"
2;100;0.86;100;1378;"32_execution_dim_100_empty_0.86_"
