burned;dim;empty;finalTime;forest;simulations
2251;50;0.1;100;0;"1_execution_dim_50_empty_0.1_"
2267;50;0.1;100;0;"2_execution_dim_50_empty_0.1_"
2284;50;0.1;100;0;"3_execution_dim_50_empty_0.1_"
2237;50;0.1;100;0;"4_execution_dim_50_empty_0.1_"
2232;50;0.1;100;6;"5_execution_dim_50_empty_0.1_"
2267;50;0.1;100;0;"6_execution_dim_50_empty_0.1_"
2262;50;0.1;100;0;"7_execution_dim_50_empty_0.1_"
2254;50;0.1;100;0;"8_execution_dim_50_empty_0.1_"
2240;50;0.1;100;1;"9_execution_dim_50_empty_0.1_"
2245;50;0.1;100;1;"10_execution_dim_50_empty_0.1_"
2265;50;0.1;100;0;"11_execution_dim_50_empty_0.1_"
2252;50;0.1;100;0;"12_execution_dim_50_empty_0.1_"
2244;50;0.1;100;1;"13_execution_dim_50_empty_0.1_"
2246;50;0.1;100;1;"14_execution_dim_50_empty_0.1_"
2261;50;0.1;100;0;"15_execution_dim_50_empty_0.1_"
2240;50;0.1;100;0;"16_execution_dim_50_empty_0.1_"
2260;50;0.1;100;0;"17_execution_dim_50_empty_0.1_"
2251;50;0.1;100;1;"18_execution_dim_50_empty_0.1_"
2264;50;0.1;100;0;"19_execution_dim_50_empty_0.1_"
2250;50;0.1;100;0;"20_execution_dim_50_empty_0.1_"
2255;50;0.1;100;0;"21_execution_dim_50_empty_0.1_"
2254;50;0.1;100;1;"22_execution_dim_50_empty_0.1_"
2218;50;0.1;100;2;"23_execution_dim_50_empty_0.1_"
2226;50;0.1;100;3;"24_execution_dim_50_empty_0.1_"
2230;50;0.1;100;0;"25_execution_dim_50_empty_0.1_"
2215;50;0.1;100;0;"26_execution_dim_50_empty_0.1_"
2272;50;0.1;100;2;"27_execution_dim_50_empty_0.1_"
2257;50;0.1;100;0;"28_execution_dim_50_empty_0.1_"
2235;50;0.1;100;0;"29_execution_dim_50_empty_0.1_"
2240;50;0.1;100;0;"30_execution_dim_50_empty_0.1_"
2258;50;0.1;100;0;"31_execution_dim_50_empty_0.1_"
2229;50;0.1;100;0;"32_execution_dim_50_empty_0.1_"
2260;50;0.1;100;0;"33_execution_dim_50_empty_0.1_"
2244;50;0.1;100;1;"34_execution_dim_50_empty_0.1_"
2241;50;0.1;100;0;"35_execution_dim_50_empty_0.1_"
2259;50;0.1;100;0;"36_execution_dim_50_empty_0.1_"
2260;50;0.1;100;1;"37_execution_dim_50_empty_0.1_"
2262;50;0.1;100;0;"38_execution_dim_50_empty_0.1_"
2232;50;0.1;100;0;"39_execution_dim_50_empty_0.1_"
2269;50;0.1;100;1;"40_execution_dim_50_empty_0.1_"
2227;50;0.1;100;0;"41_execution_dim_50_empty_0.1_"
2270;50;0.1;100;0;"42_execution_dim_50_empty_0.1_"
2247;50;0.1;100;3;"43_execution_dim_50_empty_0.1_"
2209;50;0.1;100;0;"44_execution_dim_50_empty_0.1_"
2258;50;0.1;100;0;"45_execution_dim_50_empty_0.1_"
2211;50;0.1;100;0;"46_execution_dim_50_empty_0.1_"
2223;50;0.1;100;2;"47_execution_dim_50_empty_0.1_"
2250;50;0.1;100;0;"48_execution_dim_50_empty_0.1_"
2281;50;0.1;100;0;"49_execution_dim_50_empty_0.1_"
2232;50;0.1;100;2;"50_execution_dim_50_empty_0.1_"
2120;50;0.15;100;2;"1_execution_dim_50_empty_0.15_"
2122;50;0.15;100;0;"2_execution_dim_50_empty_0.15_"
2118;50;0.15;100;2;"3_execution_dim_50_empty_0.15_"
2134;50;0.15;100;2;"4_execution_dim_50_empty_0.15_"
2098;50;0.15;100;4;"5_execution_dim_50_empty_0.15_"
2124;50;0.15;100;9;"6_execution_dim_50_empty_0.15_"
2128;50;0.15;100;1;"7_execution_dim_50_empty_0.15_"
2130;50;0.15;100;2;"8_execution_dim_50_empty_0.15_"
2129;50;0.15;100;3;"9_execution_dim_50_empty_0.15_"
2127;50;0.15;100;1;"10_execution_dim_50_empty_0.15_"
2120;50;0.15;100;1;"11_execution_dim_50_empty_0.15_"
2119;50;0.15;100;3;"12_execution_dim_50_empty_0.15_"
2124;50;0.15;100;3;"13_execution_dim_50_empty_0.15_"
2129;50;0.15;100;0;"14_execution_dim_50_empty_0.15_"
2118;50;0.15;100;4;"15_execution_dim_50_empty_0.15_"
2141;50;0.15;100;4;"16_execution_dim_50_empty_0.15_"
2129;50;0.15;100;1;"17_execution_dim_50_empty_0.15_"
2139;50;0.15;100;0;"18_execution_dim_50_empty_0.15_"
2111;50;0.15;100;0;"19_execution_dim_50_empty_0.15_"
2149;50;0.15;100;1;"20_execution_dim_50_empty_0.15_"
2091;50;0.15;100;2;"21_execution_dim_50_empty_0.15_"
2095;50;0.15;100;2;"22_execution_dim_50_empty_0.15_"
2133;50;0.15;100;2;"23_execution_dim_50_empty_0.15_"
2139;50;0.15;100;2;"24_execution_dim_50_empty_0.15_"
2104;50;0.15;100;2;"25_execution_dim_50_empty_0.15_"
2110;50;0.15;100;0;"26_execution_dim_50_empty_0.15_"
2140;50;0.15;100;1;"27_execution_dim_50_empty_0.15_"
2119;50;0.15;100;3;"28_execution_dim_50_empty_0.15_"
2123;50;0.15;100;3;"29_execution_dim_50_empty_0.15_"
2116;50;0.15;100;2;"30_execution_dim_50_empty_0.15_"
2156;50;0.15;100;1;"31_execution_dim_50_empty_0.15_"
2123;50;0.15;100;2;"32_execution_dim_50_empty_0.15_"
2127;50;0.15;100;1;"33_execution_dim_50_empty_0.15_"
2123;50;0.15;100;3;"34_execution_dim_50_empty_0.15_"
2149;50;0.15;100;0;"35_execution_dim_50_empty_0.15_"
2119;50;0.15;100;3;"36_execution_dim_50_empty_0.15_"
2124;50;0.15;100;2;"37_execution_dim_50_empty_0.15_"
2102;50;0.15;100;1;"38_execution_dim_50_empty_0.15_"
2095;50;0.15;100;0;"39_execution_dim_50_empty_0.15_"
2085;50;0.15;100;3;"40_execution_dim_50_empty_0.15_"
2127;50;0.15;100;0;"41_execution_dim_50_empty_0.15_"
2146;50;0.15;100;2;"42_execution_dim_50_empty_0.15_"
2132;50;0.15;100;1;"43_execution_dim_50_empty_0.15_"
2114;50;0.15;100;1;"44_execution_dim_50_empty_0.15_"
2127;50;0.15;100;0;"45_execution_dim_50_empty_0.15_"
2105;50;0.15;100;2;"46_execution_dim_50_empty_0.15_"
2128;50;0.15;100;4;"47_execution_dim_50_empty_0.15_"
2123;50;0.15;100;1;"48_execution_dim_50_empty_0.15_"
2131;50;0.15;100;2;"49_execution_dim_50_empty_0.15_"
2126;50;0.15;100;6;"50_execution_dim_50_empty_0.15_"
1987;50;0.2;100;6;"1_execution_dim_50_empty_0.2_"
1990;50;0.2;100;4;"2_execution_dim_50_empty_0.2_"
2018;50;0.2;100;5;"3_execution_dim_50_empty_0.2_"
1982;50;0.2;100;8;"4_execution_dim_50_empty_0.2_"
2016;50;0.2;100;9;"5_execution_dim_50_empty_0.2_"
1999;50;0.2;100;8;"6_execution_dim_50_empty_0.2_"
2023;50;0.2;100;14;"7_execution_dim_50_empty_0.2_"
2026;50;0.2;100;3;"8_execution_dim_50_empty_0.2_"
2020;50;0.2;100;7;"9_execution_dim_50_empty_0.2_"
1983;50;0.2;100;3;"10_execution_dim_50_empty_0.2_"
1984;50;0.2;100;11;"11_execution_dim_50_empty_0.2_"
2042;50;0.2;100;1;"12_execution_dim_50_empty_0.2_"
2007;50;0.2;100;6;"13_execution_dim_50_empty_0.2_"
1999;50;0.2;100;9;"14_execution_dim_50_empty_0.2_"
1975;50;0.2;100;11;"15_execution_dim_50_empty_0.2_"
2031;50;0.2;100;2;"16_execution_dim_50_empty_0.2_"
1997;50;0.2;100;9;"17_execution_dim_50_empty_0.2_"
1965;50;0.2;100;22;"18_execution_dim_50_empty_0.2_"
1988;50;0.2;100;3;"19_execution_dim_50_empty_0.2_"
1992;50;0.2;100;8;"20_execution_dim_50_empty_0.2_"
2009;50;0.2;100;3;"21_execution_dim_50_empty_0.2_"
1999;50;0.2;100;7;"22_execution_dim_50_empty_0.2_"
2011;50;0.2;100;3;"23_execution_dim_50_empty_0.2_"
1955;50;0.2;100;3;"24_execution_dim_50_empty_0.2_"
1971;50;0.2;100;8;"25_execution_dim_50_empty_0.2_"
1987;50;0.2;100;2;"26_execution_dim_50_empty_0.2_"
1997;50;0.2;100;7;"27_execution_dim_50_empty_0.2_"
1991;50;0.2;100;9;"28_execution_dim_50_empty_0.2_"
1995;50;0.2;100;5;"29_execution_dim_50_empty_0.2_"
1984;50;0.2;100;5;"30_execution_dim_50_empty_0.2_"
1947;50;0.2;100;12;"31_execution_dim_50_empty_0.2_"
1978;50;0.2;100;5;"32_execution_dim_50_empty_0.2_"
1963;50;0.2;100;4;"33_execution_dim_50_empty_0.2_"
1991;50;0.2;100;5;"34_execution_dim_50_empty_0.2_"
1975;50;0.2;100;5;"35_execution_dim_50_empty_0.2_"
1985;50;0.2;100;7;"36_execution_dim_50_empty_0.2_"
1973;50;0.2;100;19;"37_execution_dim_50_empty_0.2_"
1994;50;0.2;100;9;"38_execution_dim_50_empty_0.2_"
2008;50;0.2;100;4;"39_execution_dim_50_empty_0.2_"
1978;50;0.2;100;8;"40_execution_dim_50_empty_0.2_"
2003;50;0.2;100;3;"41_execution_dim_50_empty_0.2_"
1997;50;0.2;100;4;"42_execution_dim_50_empty_0.2_"
1970;50;0.2;100;3;"43_execution_dim_50_empty_0.2_"
2004;50;0.2;100;13;"44_execution_dim_50_empty_0.2_"
1990;50;0.2;100;8;"45_execution_dim_50_empty_0.2_"
1959;50;0.2;100;11;"46_execution_dim_50_empty_0.2_"
1979;50;0.2;100;10;"47_execution_dim_50_empty_0.2_"
1996;50;0.2;100;1;"48_execution_dim_50_empty_0.2_"
2004;50;0.2;100;2;"49_execution_dim_50_empty_0.2_"
1947;50;0.2;100;17;"50_execution_dim_50_empty_0.2_"
1891;50;0.25;100;11;"1_execution_dim_50_empty_0.25_"
1800;50;0.25;100;42;"2_execution_dim_50_empty_0.25_"
1880;50;0.25;100;17;"3_execution_dim_50_empty_0.25_"
1856;50;0.25;100;14;"4_execution_dim_50_empty_0.25_"
1868;50;0.25;100;15;"5_execution_dim_50_empty_0.25_"
1884;50;0.25;100;7;"6_execution_dim_50_empty_0.25_"
1879;50;0.25;100;11;"7_execution_dim_50_empty_0.25_"
1832;50;0.25;100;10;"8_execution_dim_50_empty_0.25_"
1839;50;0.25;100;27;"9_execution_dim_50_empty_0.25_"
1894;50;0.25;100;20;"10_execution_dim_50_empty_0.25_"
1866;50;0.25;100;7;"11_execution_dim_50_empty_0.25_"
1849;50;0.25;100;20;"12_execution_dim_50_empty_0.25_"
1915;50;0.25;100;7;"13_execution_dim_50_empty_0.25_"
1854;50;0.25;100;37;"14_execution_dim_50_empty_0.25_"
1836;50;0.25;100;24;"15_execution_dim_50_empty_0.25_"
1808;50;0.25;100;24;"16_execution_dim_50_empty_0.25_"
1841;50;0.25;100;22;"17_execution_dim_50_empty_0.25_"
1876;50;0.25;100;21;"18_execution_dim_50_empty_0.25_"
1875;50;0.25;100;15;"19_execution_dim_50_empty_0.25_"
1891;50;0.25;100;15;"20_execution_dim_50_empty_0.25_"
1873;50;0.25;100;11;"21_execution_dim_50_empty_0.25_"
1848;50;0.25;100;27;"22_execution_dim_50_empty_0.25_"
1886;50;0.25;100;9;"23_execution_dim_50_empty_0.25_"
1873;50;0.25;100;7;"24_execution_dim_50_empty_0.25_"
1854;50;0.25;100;29;"25_execution_dim_50_empty_0.25_"
1878;50;0.25;100;10;"26_execution_dim_50_empty_0.25_"
1850;50;0.25;100;31;"27_execution_dim_50_empty_0.25_"
1816;50;0.25;100;40;"28_execution_dim_50_empty_0.25_"
1860;50;0.25;100;20;"29_execution_dim_50_empty_0.25_"
1865;50;0.25;100;27;"30_execution_dim_50_empty_0.25_"
1840;50;0.25;100;17;"31_execution_dim_50_empty_0.25_"
1826;50;0.25;100;12;"32_execution_dim_50_empty_0.25_"
1878;50;0.25;100;5;"33_execution_dim_50_empty_0.25_"
1845;50;0.25;100;17;"34_execution_dim_50_empty_0.25_"
1888;50;0.25;100;8;"35_execution_dim_50_empty_0.25_"
1816;50;0.25;100;14;"36_execution_dim_50_empty_0.25_"
1864;50;0.25;100;10;"37_execution_dim_50_empty_0.25_"
1860;50;0.25;100;21;"38_execution_dim_50_empty_0.25_"
1847;50;0.25;100;17;"39_execution_dim_50_empty_0.25_"
1859;50;0.25;100;17;"40_execution_dim_50_empty_0.25_"
1834;50;0.25;100;13;"41_execution_dim_50_empty_0.25_"
1870;50;0.25;100;13;"42_execution_dim_50_empty_0.25_"
1838;50;0.25;100;13;"43_execution_dim_50_empty_0.25_"
1899;50;0.25;100;15;"44_execution_dim_50_empty_0.25_"
1860;50;0.25;100;26;"45_execution_dim_50_empty_0.25_"
1859;50;0.25;100;16;"46_execution_dim_50_empty_0.25_"
1830;50;0.25;100;22;"47_execution_dim_50_empty_0.25_"
1855;50;0.25;100;11;"48_execution_dim_50_empty_0.25_"
1808;50;0.25;100;29;"49_execution_dim_50_empty_0.25_"
1876;50;0.25;100;33;"50_execution_dim_50_empty_0.25_"
1724;50;0.3;100;22;"1_execution_dim_50_empty_0.3_"
1694;50;0.3;100;42;"2_execution_dim_50_empty_0.3_"
1662;50;0.3;100;63;"3_execution_dim_50_empty_0.3_"
1635;50;0.3;100;89;"4_execution_dim_50_empty_0.3_"
1712;50;0.3;100;58;"5_execution_dim_50_empty_0.3_"
1717;50;0.3;100;40;"6_execution_dim_50_empty_0.3_"
1686;50;0.3;100;48;"7_execution_dim_50_empty_0.3_"
1629;50;0.3;100;103;"8_execution_dim_50_empty_0.3_"
1712;50;0.3;100;69;"9_execution_dim_50_empty_0.3_"
1746;50;0.3;100;35;"10_execution_dim_50_empty_0.3_"
1674;50;0.3;100;50;"11_execution_dim_50_empty_0.3_"
1686;50;0.3;100;59;"12_execution_dim_50_empty_0.3_"
1689;50;0.3;100;43;"13_execution_dim_50_empty_0.3_"
1687;50;0.3;100;70;"14_execution_dim_50_empty_0.3_"
1675;50;0.3;100;61;"15_execution_dim_50_empty_0.3_"
1679;50;0.3;100;60;"16_execution_dim_50_empty_0.3_"
1734;50;0.3;100;48;"17_execution_dim_50_empty_0.3_"
1658;50;0.3;100;104;"18_execution_dim_50_empty_0.3_"
1751;50;0.3;100;20;"19_execution_dim_50_empty_0.3_"
1667;50;0.3;100;94;"20_execution_dim_50_empty_0.3_"
1635;50;0.3;100;82;"21_execution_dim_50_empty_0.3_"
1;50;0.3;100;1725;"22_execution_dim_50_empty_0.3_"
1703;50;0.3;100;84;"23_execution_dim_50_empty_0.3_"
1692;50;0.3;100;57;"24_execution_dim_50_empty_0.3_"
1739;50;0.3;100;45;"25_execution_dim_50_empty_0.3_"
1689;50;0.3;100;51;"26_execution_dim_50_empty_0.3_"
1700;50;0.3;100;40;"27_execution_dim_50_empty_0.3_"
1730;50;0.3;100;45;"28_execution_dim_50_empty_0.3_"
1748;50;0.3;100;23;"29_execution_dim_50_empty_0.3_"
1709;50;0.3;100;45;"30_execution_dim_50_empty_0.3_"
1;50;0.3;100;1734;"31_execution_dim_50_empty_0.3_"
1696;50;0.3;100;52;"32_execution_dim_50_empty_0.3_"
1706;50;0.3;100;58;"33_execution_dim_50_empty_0.3_"
1;50;0.3;100;1736;"34_execution_dim_50_empty_0.3_"
1675;50;0.3;100;88;"35_execution_dim_50_empty_0.3_"
1675;50;0.3;100;68;"36_execution_dim_50_empty_0.3_"
1768;50;0.3;100;17;"37_execution_dim_50_empty_0.3_"
1695;50;0.3;100;55;"38_execution_dim_50_empty_0.3_"
1725;50;0.3;100;34;"39_execution_dim_50_empty_0.3_"
1720;50;0.3;100;33;"40_execution_dim_50_empty_0.3_"
1757;50;0.3;100;38;"41_execution_dim_50_empty_0.3_"
1749;50;0.3;100;31;"42_execution_dim_50_empty_0.3_"
1693;50;0.3;100;56;"43_execution_dim_50_empty_0.3_"
1621;50;0.3;100;73;"44_execution_dim_50_empty_0.3_"
1673;50;0.3;100;58;"45_execution_dim_50_empty_0.3_"
1719;50;0.3;100;73;"46_execution_dim_50_empty_0.3_"
1705;50;0.3;100;77;"47_execution_dim_50_empty_0.3_"
1680;50;0.3;100;33;"48_execution_dim_50_empty_0.3_"
1748;50;0.3;100;33;"49_execution_dim_50_empty_0.3_"
1740;50;0.3;100;37;"50_execution_dim_50_empty_0.3_"
1494;50;0.35;100;118;"1_execution_dim_50_empty_0.35_"
1260;50;0.35;100;327;"2_execution_dim_50_empty_0.35_"
1433;50;0.35;100;188;"3_execution_dim_50_empty_0.35_"
1456;50;0.35;100;161;"4_execution_dim_50_empty_0.35_"
1606;50;0.35;100;83;"5_execution_dim_50_empty_0.35_"
1189;50;0.35;100;429;"6_execution_dim_50_empty_0.35_"
1359;50;0.35;100;266;"7_execution_dim_50_empty_0.35_"
1308;50;0.35;100;307;"8_execution_dim_50_empty_0.35_"
1546;50;0.35;100;82;"9_execution_dim_50_empty_0.35_"
115;50;0.35;100;1475;"10_execution_dim_50_empty_0.35_"
1500;50;0.35;100;135;"11_execution_dim_50_empty_0.35_"
1459;50;0.35;100;195;"12_execution_dim_50_empty_0.35_"
1552;50;0.35;100;109;"13_execution_dim_50_empty_0.35_"
1329;50;0.35;100;249;"14_execution_dim_50_empty_0.35_"
1474;50;0.35;100;138;"15_execution_dim_50_empty_0.35_"
1446;50;0.35;100;188;"16_execution_dim_50_empty_0.35_"
1402;50;0.35;100;186;"17_execution_dim_50_empty_0.35_"
1456;50;0.35;100;160;"18_execution_dim_50_empty_0.35_"
2;50;0.35;100;1622;"19_execution_dim_50_empty_0.35_"
1050;50;0.35;100;587;"20_execution_dim_50_empty_0.35_"
1342;50;0.35;100;310;"21_execution_dim_50_empty_0.35_"
1480;50;0.35;100;145;"22_execution_dim_50_empty_0.35_"
17;50;0.35;100;1591;"23_execution_dim_50_empty_0.35_"
1397;50;0.35;100;232;"24_execution_dim_50_empty_0.35_"
1601;50;0.35;100;85;"25_execution_dim_50_empty_0.35_"
1583;50;0.35;100;78;"26_execution_dim_50_empty_0.35_"
1612;50;0.35;100;38;"27_execution_dim_50_empty_0.35_"
1511;50;0.35;100;99;"28_execution_dim_50_empty_0.35_"
1400;50;0.35;100;227;"29_execution_dim_50_empty_0.35_"
1;50;0.35;100;1605;"30_execution_dim_50_empty_0.35_"
1047;50;0.35;100;519;"31_execution_dim_50_empty_0.35_"
9;50;0.35;100;1608;"32_execution_dim_50_empty_0.35_"
1190;50;0.35;100;413;"33_execution_dim_50_empty_0.35_"
1152;50;0.35;100;450;"34_execution_dim_50_empty_0.35_"
1267;50;0.35;100;341;"35_execution_dim_50_empty_0.35_"
1486;50;0.35;100;142;"36_execution_dim_50_empty_0.35_"
1097;50;0.35;100;485;"37_execution_dim_50_empty_0.35_"
1314;50;0.35;100;290;"38_execution_dim_50_empty_0.35_"
36;50;0.35;100;1600;"39_execution_dim_50_empty_0.35_"
1543;50;0.35;100;85;"40_execution_dim_50_empty_0.35_"
229;50;0.35;100;1416;"41_execution_dim_50_empty_0.35_"
1331;50;0.35;100;288;"42_execution_dim_50_empty_0.35_"
1314;50;0.35;100;298;"43_execution_dim_50_empty_0.35_"
1567;50;0.35;100;66;"44_execution_dim_50_empty_0.35_"
5;50;0.35;100;1612;"45_execution_dim_50_empty_0.35_"
1304;50;0.35;100;300;"46_execution_dim_50_empty_0.35_"
1527;50;0.35;100;100;"47_execution_dim_50_empty_0.35_"
1463;50;0.35;100;138;"48_execution_dim_50_empty_0.35_"
1460;50;0.35;100;151;"49_execution_dim_50_empty_0.35_"
1468;50;0.35;100;136;"50_execution_dim_50_empty_0.35_"
332;50;0.4;100;1177;"1_execution_dim_50_empty_0.4_"
564;50;0.4;100;932;"2_execution_dim_50_empty_0.4_"
218;50;0.4;100;1257;"3_execution_dim_50_empty_0.4_"
808;50;0.4;100;677;"4_execution_dim_50_empty_0.4_"
753;50;0.4;100;740;"5_execution_dim_50_empty_0.4_"
13;50;0.4;100;1456;"6_execution_dim_50_empty_0.4_"
254;50;0.4;100;1185;"7_execution_dim_50_empty_0.4_"
960;50;0.4;100;526;"8_execution_dim_50_empty_0.4_"
834;50;0.4;100;661;"9_execution_dim_50_empty_0.4_"
675;50;0.4;100;824;"10_execution_dim_50_empty_0.4_"
940;50;0.4;100;560;"11_execution_dim_50_empty_0.4_"
640;50;0.4;100;833;"12_execution_dim_50_empty_0.4_"
920;50;0.4;100;563;"13_execution_dim_50_empty_0.4_"
578;50;0.4;100;883;"14_execution_dim_50_empty_0.4_"
1172;50;0.4;100;346;"15_execution_dim_50_empty_0.4_"
3;50;0.4;100;1495;"16_execution_dim_50_empty_0.4_"
781;50;0.4;100;709;"17_execution_dim_50_empty_0.4_"
638;50;0.4;100;862;"18_execution_dim_50_empty_0.4_"
712;50;0.4;100;753;"19_execution_dim_50_empty_0.4_"
432;50;0.4;100;1039;"20_execution_dim_50_empty_0.4_"
789;50;0.4;100;708;"21_execution_dim_50_empty_0.4_"
1027;50;0.4;100;477;"22_execution_dim_50_empty_0.4_"
6;50;0.4;100;1486;"23_execution_dim_50_empty_0.4_"
772;50;0.4;100;751;"24_execution_dim_50_empty_0.4_"
1157;50;0.4;100;326;"25_execution_dim_50_empty_0.4_"
917;50;0.4;100;541;"26_execution_dim_50_empty_0.4_"
122;50;0.4;100;1385;"27_execution_dim_50_empty_0.4_"
710;50;0.4;100;809;"28_execution_dim_50_empty_0.4_"
849;50;0.4;100;626;"29_execution_dim_50_empty_0.4_"
946;50;0.4;100;528;"30_execution_dim_50_empty_0.4_"
860;50;0.4;100;631;"31_execution_dim_50_empty_0.4_"
336;50;0.4;100;1152;"32_execution_dim_50_empty_0.4_"
822;50;0.4;100;692;"33_execution_dim_50_empty_0.4_"
1097;50;0.4;100;394;"34_execution_dim_50_empty_0.4_"
325;50;0.4;100;1159;"35_execution_dim_50_empty_0.4_"
877;50;0.4;100;606;"36_execution_dim_50_empty_0.4_"
802;50;0.4;100;707;"37_execution_dim_50_empty_0.4_"
918;50;0.4;100;595;"38_execution_dim_50_empty_0.4_"
626;50;0.4;100;846;"39_execution_dim_50_empty_0.4_"
23;50;0.4;100;1460;"40_execution_dim_50_empty_0.4_"
120;50;0.4;100;1374;"41_execution_dim_50_empty_0.4_"
154;50;0.4;100;1337;"42_execution_dim_50_empty_0.4_"
17;50;0.4;100;1525;"43_execution_dim_50_empty_0.4_"
5;50;0.4;100;1486;"44_execution_dim_50_empty_0.4_"
730;50;0.4;100;772;"45_execution_dim_50_empty_0.4_"
1336;50;0.4;100;183;"46_execution_dim_50_empty_0.4_"
168;50;0.4;100;1302;"47_execution_dim_50_empty_0.4_"
785;50;0.4;100;705;"48_execution_dim_50_empty_0.4_"
406;50;0.4;100;1046;"49_execution_dim_50_empty_0.4_"
16;50;0.4;100;1498;"50_execution_dim_50_empty_0.4_"
341;50;0.45;100;1052;"1_execution_dim_50_empty_0.45_"
3;50;0.45;100;1381;"2_execution_dim_50_empty_0.45_"
87;50;0.45;100;1291;"3_execution_dim_50_empty_0.45_"
278;50;0.45;100;1073;"4_execution_dim_50_empty_0.45_"
19;50;0.45;100;1373;"5_execution_dim_50_empty_0.45_"
397;50;0.45;100;976;"6_execution_dim_50_empty_0.45_"
14;50;0.45;100;1372;"7_execution_dim_50_empty_0.45_"
142;50;0.45;100;1218;"8_execution_dim_50_empty_0.45_"
22;50;0.45;100;1377;"9_execution_dim_50_empty_0.45_"
36;50;0.45;100;1332;"10_execution_dim_50_empty_0.45_"
97;50;0.45;100;1304;"11_execution_dim_50_empty_0.45_"
46;50;0.45;100;1302;"12_execution_dim_50_empty_0.45_"
77;50;0.45;100;1251;"13_execution_dim_50_empty_0.45_"
81;50;0.45;100;1276;"14_execution_dim_50_empty_0.45_"
96;50;0.45;100;1333;"15_execution_dim_50_empty_0.45_"
26;50;0.45;100;1318;"16_execution_dim_50_empty_0.45_"
254;50;0.45;100;1122;"17_execution_dim_50_empty_0.45_"
233;50;0.45;100;1121;"18_execution_dim_50_empty_0.45_"
91;50;0.45;100;1244;"19_execution_dim_50_empty_0.45_"
64;50;0.45;100;1307;"20_execution_dim_50_empty_0.45_"
141;50;0.45;100;1228;"21_execution_dim_50_empty_0.45_"
191;50;0.45;100;1195;"22_execution_dim_50_empty_0.45_"
40;50;0.45;100;1297;"23_execution_dim_50_empty_0.45_"
81;50;0.45;100;1306;"24_execution_dim_50_empty_0.45_"
39;50;0.45;100;1322;"25_execution_dim_50_empty_0.45_"
44;50;0.45;100;1352;"26_execution_dim_50_empty_0.45_"
386;50;0.45;100;1026;"27_execution_dim_50_empty_0.45_"
125;50;0.45;100;1302;"28_execution_dim_50_empty_0.45_"
79;50;0.45;100;1264;"29_execution_dim_50_empty_0.45_"
252;50;0.45;100;1095;"30_execution_dim_50_empty_0.45_"
13;50;0.45;100;1392;"31_execution_dim_50_empty_0.45_"
289;50;0.45;100;1116;"32_execution_dim_50_empty_0.45_"
306;50;0.45;100;1079;"33_execution_dim_50_empty_0.45_"
1;50;0.45;100;1371;"34_execution_dim_50_empty_0.45_"
14;50;0.45;100;1343;"35_execution_dim_50_empty_0.45_"
19;50;0.45;100;1334;"36_execution_dim_50_empty_0.45_"
52;50;0.45;100;1326;"37_execution_dim_50_empty_0.45_"
1;50;0.45;100;1295;"38_execution_dim_50_empty_0.45_"
5;50;0.45;100;1347;"39_execution_dim_50_empty_0.45_"
30;50;0.45;100;1330;"40_execution_dim_50_empty_0.45_"
14;50;0.45;100;1368;"41_execution_dim_50_empty_0.45_"
6;50;0.45;100;1357;"42_execution_dim_50_empty_0.45_"
40;50;0.45;100;1359;"43_execution_dim_50_empty_0.45_"
4;50;0.45;100;1407;"44_execution_dim_50_empty_0.45_"
681;50;0.45;100;718;"45_execution_dim_50_empty_0.45_"
90;50;0.45;100;1328;"46_execution_dim_50_empty_0.45_"
141;50;0.45;100;1248;"47_execution_dim_50_empty_0.45_"
203;50;0.45;100;1166;"48_execution_dim_50_empty_0.45_"
782;50;0.45;100;610;"49_execution_dim_50_empty_0.45_"
329;50;0.45;100;1029;"50_execution_dim_50_empty_0.45_"
9;50;0.5;100;1226;"1_execution_dim_50_empty_0.5_"
38;50;0.5;100;1223;"2_execution_dim_50_empty_0.5_"
13;50;0.5;100;1252;"3_execution_dim_50_empty_0.5_"
16;50;0.5;100;1241;"4_execution_dim_50_empty_0.5_"
64;50;0.5;100;1158;"5_execution_dim_50_empty_0.5_"
7;50;0.5;100;1222;"6_execution_dim_50_empty_0.5_"
165;50;0.5;100;1067;"7_execution_dim_50_empty_0.5_"
40;50;0.5;100;1220;"8_execution_dim_50_empty_0.5_"
1;50;0.5;100;1224;"9_execution_dim_50_empty_0.5_"
77;50;0.5;100;1211;"10_execution_dim_50_empty_0.5_"
7;50;0.5;100;1253;"11_execution_dim_50_empty_0.5_"
36;50;0.5;100;1195;"12_execution_dim_50_empty_0.5_"
22;50;0.5;100;1185;"13_execution_dim_50_empty_0.5_"
223;50;0.5;100;1044;"14_execution_dim_50_empty_0.5_"
15;50;0.5;100;1284;"15_execution_dim_50_empty_0.5_"
11;50;0.5;100;1242;"16_execution_dim_50_empty_0.5_"
15;50;0.5;100;1220;"17_execution_dim_50_empty_0.5_"
45;50;0.5;100;1182;"18_execution_dim_50_empty_0.5_"
8;50;0.5;100;1242;"19_execution_dim_50_empty_0.5_"
19;50;0.5;100;1197;"20_execution_dim_50_empty_0.5_"
1;50;0.5;100;1254;"21_execution_dim_50_empty_0.5_"
